,besluit,bijlage,inventaris,verzoek,dc_source,foi_decisionDate,verzoek_datum,deelbesluit,bezwaren,mate van openbaarmaking,opmerkingen
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.534,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/38a43b3a-7f67-4d25-a42c-5d40f7e334ad/1,2022-11-17,2023-08-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.87,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/80b8810b-d4b7-451d-9c0b-393f3d1504c1/1,2023-11-13,2023-11-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.132,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/72bc0ceb-5d6f-4022-8ee9-4b9eddb4bc32/1,2023-12-01,2023-11-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.216,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/27696dcc-ae5d-4981-829d-2627996b0169/2,2023-12-22,2023-11-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.228,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0875f319-97de-4996-a582-f11beef54434/1,2023-11-29,2023-11-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.222,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/06302a38-be2e-4f1a-af5c-5927f7a82013/1,2023-12-06,2023-11-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.208,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e1cf52c0-44cc-49e3-9d6e-1d5daef4cff3/1,2023-11-16,2023-11-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.90,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/36183b9c-5ecb-4e01-8526-f2c47aa60b0d/1,2023-11-30,2023-11-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.863,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/8379ecdf-34c6-4fee-aa55-1dd744f6b92b/1,2023-11-10,2023-11-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.868,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/dc0509dd-cff7-474c-9be1-4321e2f31e8a/1,2023-11-16,2023-11-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.225,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/7da27861-9510-45c7-a4c4-c0a0a05c2a05/1,2023-12-15,2023-11-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.215,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/86d67b26-4824-4c32-887c-97ddb60c21ef/1,2023-12-18,2023-11-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.226,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/267a221a-536d-4aef-abea-cb5207405374/1,2023-11-21,2023-11-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.357,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/5073cb85-3a68-46fe-836b-75ee53701c8e/1,2023-12-14,2023-10-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.232,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/fa559d6b-b29c-4d83-9dd1-6740880f2910/1,2023-12-15,2023-10-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.337,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/680420b7-7eec-49a8-9d8d-9919e07ec5d1/2,2023-10-27,2023-05-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.625,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/52746e58-635a-4735-8e22-f30f87f96f36/1,2023-11-21,2023-10-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.919,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ccb8b543-57cc-44cf-a518-adea7b6f30a5/1,2023-12-19,2023-10-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.214,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/0a598eed-9e7a-4b98-a0d0-5fe3d2ca1ca8/1,2023-12-12,2023-10-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.223,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/75f52f28-b513-48ba-84ce-e18c22e921b8/1,2023-12-08,2023-10-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.231,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/7a15bf28-6047-4467-a541-169e3e88bb6b/1,2023-12-29,2023-10-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.188,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/89bb64bb-4ec1-461b-a9a5-5d74e766cba3/1,2023-10-23,2023-09-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.136,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/45eef03f-b012-49d0-8120-d3fbee7dc6fb/1,2023-12-13,2023-10-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.196,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/6b010155-0e55-4ffd-9079-c0dbabaa1079/1,2023-10-20,2023-09-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.921,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/743baeba-0533-49c0-93ae-3228da9f4a7c/1,2023-12-21,2023-10-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.905,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/9eef117e-f5e3-433c-a376-a18ec4afcb03/1,2023-11-29,2023-10-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.203,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d61b693a-7620-419e-a676-d498dce83dd8/1,2023-11-27,2023-10-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.850,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/98482371-b770-45ad-ba5a-98b88cf8b8d9/1,2023-10-31,2023-10-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.869,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0e974009-9270-4234-b50f-046128e9ec4f/1,2023-11-16,2023-10-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.215,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/691d1c2c-fcf5-4c7e-bcba-8edccf15b2c4/1,2023-12-20,2023-10-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.212,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6dbb10ee-7562-47d0-8df9-8721e62d2998/1,2023-11-09,2023-10-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.366,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/9d91caeb-144b-49da-90e9-35411ad7998d/1,2023-11-06,2023-10-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.634,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/97b3d9a3-c309-4a79-b4bb-60ec0e684b16/1,2023-11-06,2023-10-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.865,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/00275f69-8764-4409-b197-db98ae02b904/1,2023-11-14,2023-10-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.929,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/60379b1b-5800-4eca-85a3-015e6395f33f/1,2023-12-29,2023-10-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.209,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/96efe4b2-b3bb-43b8-bede-62a91aea93ed/1,2023-12-12,2023-10-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.210,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/4fc6d721-3d3c-4e34-bdaf-506eac79c08b/1,2023-12-12,2023-10-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.900,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/e9816e01-e52e-4701-b7bb-b78793821ca2/1,2023-12-04,2023-10-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.387,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/de0a3d77-ce0d-4d8c-abed-e5ca0c6af31c/1,2023-11-23,2023-10-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.848,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/8334010e-1328-4414-9758-f113014d9a51/1,2023-10-27,2023-10-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.333,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e25ff809-10b9-4a24-8ebb-02bb78d9462f/1,2023-10-18,2023-10-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.388,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/bedfbe7d-e51d-4053-af19-44b38d74c57c/1,2023-11-27,2023-10-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.213,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/72de4fb2-9d72-4ec5-9167-408fb50264c3/1,2023-11-15,2023-10-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.217,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/cddb85d4-64e3-4652-a722-9dad11a70eb6/1,2023-11-28,2023-10-03,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.870,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/9cc94a10-f723-4a0c-b081-908aa4a2be73/1,2023-11-17,2023-10-03,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.115,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0e341e57-0a2f-4594-ac11-bcf90b596944/2,2023-10-18,2023-10-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.925,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/77a2755f-b49f-49f3-a5c3-d881bfe821eb/1,2023-12-28,2023-10-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.927,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0c690d83-f5a0-4205-af4a-7e00fc21c003/3,2023-12-11,2023-10-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.190,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/36dc5ac1-a115-449f-9bb4-6b73d4ebbbb8/1,2023-10-27,2023-09-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.858,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/2de4a74b-1564-463e-a8ae-f5c28060d497/1,2023-11-07,2023-09-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.928,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/519eba54-caf4-4e00-8b74-7099ed88f367/1,2023-12-21,2023-09-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.175,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/938981ac-708a-4697-a7b5-34d1624e966c/2,2023-10-16,2023-09-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.177,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/4bb9b226-fee4-4a5b-be91-6b8ba4754182/1,2023-10-27,2023-09-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.181,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/3df4a904-cf2d-47b5-b03f-d330e6fb520d/4,2023-11-10,2023-09-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.230,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/4b227bdd-d6ce-4863-a2e9-8319f1a23fca/2,2023-11-28,2023-09-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.825,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/cd733f03-892b-46f3-8aad-241486e7b735/1,2023-10-11,2023-09-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.871,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/0fcdcf9a-0159-4352-bc9a-8bea602610a7/1,2023-11-21,2023-09-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.911,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d40152b3-868c-4d94-a842-0ca172fbc0a5/1,2023-12-11,2023-09-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.201,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/1140f509-3de3-4adb-80a7-0106167d1163/1,2023-11-09,2023-09-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.212,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/c4cb58df-46ba-4bb5-9231-bdba9d7768d2/1,2023-11-22,2023-09-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.602,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/475fc90e-75db-409f-b1ce-b14dc66e1db4/1,2023-10-10,2023-09-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.367,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/d09baee9-03d3-468e-a94a-7711a049eba7/1,2023-11-07,2023-09-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.229,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/7919fe52-402d-4e9b-bfc2-44badb152eb6/1,2023-12-22,2023-09-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.835,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f5a22ca1-77de-4b31-a10e-a2cd8fc2a067/1,2023-10-17,2023-09-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.839,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/28865c50-bb10-4739-af52-0fb269eeb683/1,2023-10-20,2023-09-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.192,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/e71e43ef-f39b-4bac-ac9a-7a39156fcc3f/1,2023-11-22,2023-09-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.105,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/6d734efc-e33a-47a3-b605-a554a6c5db3e/1,2023-12-06,2023-09-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.91,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e42bfaf9-32ee-4284-8196-deb5a3ad58f3/1,2023-12-13,2023-09-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.818,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/10a4017e-f357-4db3-80e7-c3cb15e2256d/1,2023-10-06,2023-09-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.838,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/4b8bad0e-4661-49c8-ba60-8c5894af6d67/1,2023-10-20,2023-09-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.837,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/432b87cf-b0eb-4419-8e22-86cbe777a730/1,2023-10-18,2023-09-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.844,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0c83433c-5154-4566-ac6a-87d0c89a304e/1,2023-10-24,2023-09-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.857,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/97100c2f-1b8e-4ba9-ba8b-6d8a7cc49b08/1,2023-11-07,2023-09-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.864,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/c8d19e00-7de2-4042-81ba-6c98bef5c046/1,2023-11-10,2023-09-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.867,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/729b3d0b-e7a7-4b0c-b572-78cc9db37ebc/2,2023-11-16,2023-09-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.890,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/1f194ae0-674e-446c-97fa-d96afede9391/1,2023-11-13,2023-09-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.319,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/02b1fbb4-6ec3-4863-8610-56874c0196d1/3,2023-09-19,2023-09-11,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.178,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/c675e629-2f0e-4b9c-b6bc-ba4d9c9c1b68/1,2023-09-19,2023-06-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.211,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/92e51777-887e-4052-9613-37b8aa32430b/1,2023-12-12,2023-09-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.845,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/084d67ef-91d5-4e2e-b216-992b342a1e33/1,2023-10-25,2023-09-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.901,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/0dbdf773-cc38-4249-8b4c-1c1ab02053ad/1,2023-12-04,2023-09-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.179,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/2e5b58e8-6b00-4246-8120-fc0f5e590816/1,2023-10-30,2023-09-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.371,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/8fab75e9-ccde-43b0-87bf-cb9930253d1b/2,2023-11-16,2023-09-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.200,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6a6d4b1a-f631-4391-ae86-c346668e55f3/1,2023-11-08,2023-09-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.344,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f23bb3e7-80ee-4dcb-953b-252ce230dd2f/1,2023-10-04,2023-09-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.609,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/17537d58-603a-41bf-b05d-9df08c071a63/1,2023-10-25,2023-09-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.816,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ccadee8f-8f9a-4ff9-af26-7cc77b5a03a6/2,2023-10-05,2023-09-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.923,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/70739920-a093-4e47-b946-753274adbf18/1,2023-12-07,2023-09-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.810,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/35d401c7-57b5-4376-a944-f8b8ad110d03/1,2023-09-29,2023-09-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.194,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/b220b63b-1444-48b7-a7de-1a6b60d51767/1,2023-11-17,2023-09-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.194,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f143550a-dae9-46c9-b002-231832869ed3/1,2023-10-16,2023-09-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.902,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ba7d41b6-b455-4051-8cbb-c96b65d7ba1e/2,2023-12-06,2023-09-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.195,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/19dacc96-3e56-40c4-a772-b0cd85781c7a/1,2023-10-20,2023-09-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.924,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/d8add975-c156-40a9-9edd-51c19c798620/1,2023-12-07,2023-09-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.189,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ea02960a-28a0-443e-89af-66a5c998ca5c/1,2023-10-27,2023-09-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.410,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/52741eb0-7836-45b8-b03d-05207ff16991/2,2023-11-23,2023-09-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.79,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/22909a19-e608-459c-b808-90fcf8b0b54b/1,2023-09-25,2023-09-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.117,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/06e63b95-6cc6-4d57-a948-3040803ca4f3/2,2023-10-27,2023-09-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.893,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/37095b9d-4b14-4d53-becc-f9884d6fd2a5/1,2023-11-21,2023-09-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.86,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/14864382-e55e-4b7a-9573-7203baa56bf0/1,2023-11-08,2023-09-01,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.201,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/72a36cea-18b7-4f84-be20-bff0d56147dd/1,2023-10-27,2023-08-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.201,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/9d78d13b-b796-4449-b266-abb3f2d82589/2,2023-11-09,2023-08-31,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.191,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/064b7759-cea0-471f-9ae0-700bc688cab2/1,2023-10-27,2023-08-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.849,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/aa056d37-58f9-4a93-91aa-efc919e21e18/1,2023-10-31,2023-08-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.351,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/3c5676b8-0599-49d5-be99-8713929fa7c2/2,2023-12-05,2023-08-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.182,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/54664d70-c1e2-4903-ad43-101d18232b28/1,2023-10-09,2023-08-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.204,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/c0fe98ff-306d-456d-88c7-10e5bd15a239/1,2023-11-27,2023-08-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.394,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/d9662fbe-c8cc-424a-a79d-b5908b91bea8/3,2023-11-22,2023-08-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.926,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f7566a1c-e748-4371-a87f-028993de0447/1,2023-12-08,2023-08-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.101,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f04a1f66-f328-4d76-ac75-4b7963054a54/1,2023-09-06,2023-08-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.128,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/1dbb5b18-c46b-4915-bb58-d700f63935d3/1,2023-11-23,2023-08-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.198,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/62b2b16c-07e3-47e0-80a9-f29a267914e5/1,2023-10-27,2023-08-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.217,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/82e86a7e-b30c-443e-99ab-46158fa83e8f/1,2023-12-27,2023-08-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.187,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/bd5f0ce5-6d1e-486f-ab69-3e568f3ea6c8/1,2023-10-23,2023-08-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.791,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/cca94b0e-bfc1-4793-826a-f29d0227956a/1,2023-09-21,2023-08-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.343,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/dee0fc69-4a6f-469c-87b3-2018ae633a32/1,2023-09-13,2023-08-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.341,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f144afc2-7b01-4983-a06b-6d9cc57509ae/1,2023-11-20,2023-08-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.672,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/a471b441-2aad-4c05-9221-154b0c9a2f56/1,2023-09-04,2023-08-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.44,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/14958243-382d-4eb3-9d58-0d833012a446/1,2023-09-04,2023-08-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.197,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/126b2678-1bd8-4bcd-b3a9-ddcbf2f3a8ec/1,2023-12-01,2023-08-22,,,,
